x,y,u,v,p
0.25,0.05,-0.0149378,0.0026887,-0.02132
0.26,0.05,-0.0159461,0.00268984,-0.0212909
0.27,0.05,-0.0169525,0.00268165,-0.0212498
0.28,0.05,-0.0179535,0.00266434,-0.0211965
0.29,0.05,-0.0189457,0.0026381,-0.0211309
0.3,0.05,-0.0199256,0.00260302,-0.021053
0.31,0.05,-0.0208901,0.00255922,-0.0209628
0.32,0.05,-0.0218357,0.00250675,-0.0208602
0.33,0.05,-0.0227593,0.00244565,-0.0207453
0.34,0.05,-0.0236575,0.00237594,-0.0206182
0.35,0.05,-0.0245273,0.00229764,-0.020479
0.36,0.05,-0.0253653,0.00221076,-0.0203277
0.37,0.05,-0.0261684,0.00211531,-0.0201645
0.38,0.05,-0.0269334,0.00201133,-0.0199897
0.39,0.05,-0.0276572,0.00189888,-0.0198035
0.4,0.05,-0.0283366,0.00177804,-0.0196062
0.41,0.05,-0.0289687,0.00164892,-0.0193982
0.42,0.05,-0.0295505,0.00151169,-0.0191799
0.43,0.05,-0.0300791,0.00136655,-0.0189518
0.44,0.05,-0.0305516,0.00121378,-0.0187144
0.45,0.05,-0.0309655,0.00105369,-0.0184684
0.46,0.05,-0.0313182,0.000886671,-0.0182144
0.47,0.05,-0.0316074,0.000713181,-0.0179533
0.48,0.05,-0.0318308,0.000533741,-0.0176858
0.49,0.05,-0.0319866,0.00034895,-0.0174129
0.5,0.05,-0.0320729,0.000159476,-0.0171355
0.51,0.05,-0.0320885,-3.39397e-05,-0.0168548
0.52,0.05,-0.032032,-0.000230482,-0.0165718
0.53,0.05,-0.0319027,-0.000429268,-0.0162876
0.54,0.05,-0.0317,-0.000629348,-0.0160036
0.55,0.05,-0.0314237,-0.000829709,-0.015721
0.56,0.05,-0.0310741,-0.00102928,-0.0154411
0.57,0.05,-0.0306518,-0.00122695,-0.0151653
0.58,0.05,-0.0301577,-0.00142155,-0.014895
0.59,0.05,-0.0295933,-0.00161188,-0.0146314
0.6,0.05,-0.0289605,-0.00179672,-0.014376
0.61,0.05,-0.0282614,-0.00197484,-0.0141302
0.62,0.05,-0.0274989,-0.00214499,-0.0138953
0.63,0.05,-0.026676,-0.00230594,-0.0136725
0.64,0.05,-0.0257964,-0.00245648,-0.0134632
0.65,0.05,-0.0248641,-0.00259542,-0.0132684
0.66,0.05,-0.0238834,-0.00272163,-0.0130893
0.67,0.05,-0.0228591,-0.00283404,-0.0129268
0.68,0.05,-0.0217964,-0.00293164,-0.0127818
0.69,0.05,-0.0207008,-0.00301351,-0.012655
0.7,0.05,-0.019578,-0.00307881,-0.0125471
0.71,0.05,-0.018434,-0.00312685,-0.0124584
0.72,0.05,-0.0172752,-0.00315702,-0.0123893
0.73,0.05,-0.0161079,-0.00316884,-0.01234
0.74,0.05,-0.0149388,-0.00316199,-0.0123103
0.75,0.05,-0.0137745,-0.00313629,-0.0123
0.76,0.05,-0.0126218,-0.0030917,-0.0123088
0.77,0.05,-0.0114872,-0.00302835,-0.012336
0.78,0.05,-0.0103775,-0.00294653,-0.0123809
0.79,0.05,-0.00929906,-0.00284672,-0.0124426
0.8,0.05,-0.0082581,-0.00272954,-0.0125198
0.81,0.05,-0.00726065,-0.00259581,-0.0126113
0.82,0.05,-0.00631234,-0.00244652,-0.0127156
0.83,0.05,-0.00541845,-0.00228287,-0.0128311
0.84,0.05,-0.00458375,-0.00210625,-0.012956
0.85,0.05,-0.0038125,-0.00191823,-0.0130884
0.86,0.05,-0.00310831,-0.00172066,-0.0132262
0.87,0.05,-0.00247413,-0.00151559,-0.0133674
0.88,0.05,-0.0019121,-0.0013054,-0.0135097
0.89,0.05,-0.00142348,-0.00109278,-0.0136508
0.9,0.05,-0.00100855,-0.00088082,-0.0137884
0.91,0.05,-0.000666493,-0.000673094,-0.0139199
0.92,0.05,-0.000395255,-0.000473764,-0.0140431
0.93,0.05,-0.000191422,-0.000287717,-0.0141557
0.94,0.05,-5.00601e-05,-0.00012072,-0.0142552
0.95,0.05,3.54402e-05,2.03889e-05,-0.0143395
0.96,0.05,7.35774e-05,0.000127522,-0.0144065
0.97,0.05,7.48508e-05,0.000191144,-0.0144545
0.98,0.05,5.18324e-05,0.000200218,-0.0144819
0.99,0.05,2.37311e-05,0.000142161,-0.0144788
1,0.05,0,0,-0.0144788
0,0.06,0,0,-0.0196438
0.01,0.06,-2.06782e-05,-4.23863e-05,-0.0196438
0.02,0.06,-6.88928e-05,2.71643e-05,-0.0197011
0.03,0.06,-0.000173516,0.0001735,-0.0197626
0.04,0.06,-0.000339529,0.000373539,-0.0198363
0.05,0.06,-0.000574021,0.000608934,-0.0199198
0.06,0.06,-0.00088143,0.000865292,-0.0200108
0.07,0.06,-0.00126402,0.00113157,-0.0201074
0.08,0.06,-0.00172238,0.00139937,-0.0202074
0.09,0.06,-0.00225566,0.00166241,-0.0203092
0.1,0.06,-0.00286181,0.00191607,-0.0204108
0.11,0.06,-0.00353792,0.00215705,-0.0205107
0.12,0.06,-0.00428033,0.00238306,-0.0206074
0.13,0.06,-0.00508488,0.00259263,-0.0206997
0.14,0.06,-0.00594703,0.00278485,-0.0207863
0.15,0.06,-0.006862,0.00295932,-0.0208664
0.16,0.06,-0.0078249,0.00311593,-0.020939
0.17,0.06,-0.00883073,0.00325485,-0.0210034
0.18,0.06,-0.00987454,0.00337643,-0.021059
0.19,0.06,-0.0109514,0.00348109,-0.0211053
0.2,0.06,-0.0120564,0.00356936,-0.0211417
0.21,0.06,-0.0131849,0.00364178,-0.0211679
0.22,0.06,-0.0143322,0.00369889,-0.0211836
0.23,0.06,-0.0154938,0.00374123,-0.0211885
0.24,0.06,-0.0166653,0.00376927,-0.0211824
0.25,0.06,-0.0178423,0.00378345,-0.0211652
0.26,0.06,-0.0190207,0.00378418,-0.0211365
0.27,0.06,-0.0201963,0.00377179,-0.0210964
0.28,0.06,-0.0213651,0.00374655,-0.0210447
0.29,0.06,-0.0225231,0.00370868,-0.0209814
0.3,0.06,-0.0236664,0.00365837,-0.0209063
0.31,0.06,-0.0247912,0.00359573,-0.0208195
0.32,0.06,-0.0258935,0.00352087,-0.020721
0.33,0.06,-0.0269696,0.00343384,-0.0206107
0.34,0.06,-0.0280157,0.0033347,-0.0204887
0.35,0.06,-0.0290281,0.00322348,-0.020355
0.36,0.06,-0.030003,0.00310021,-0.0202099
0.37,0.06,-0.0309367,0.00296494,-0.0200534
0.38,0.06,-0.0318256,0.00281773,-0.0198857
0.39,0.06,-0.032666,0.00265868,-0.019707
0.4,0.06,-0.0334543,0.00248792,-0.0195177
0.41,0.06,-0.0341872,0.00230566,-0.019318
0.42,0.06,-0.034861,0.00211212,-0.0191085
0.43,0.06,-0.0354727,0.00190763,-0.0188894
0.44,0.06,-0.0360189,0.00169257,-0.0186614
0.45,0.06,-0.0364966,0.00146742,-0.0184251
0.46,0.06,-0.036903,0.00123272,-0.018181
0.47,0.06,-0.0372354,0.000989134,-0.01793
0.48,0.06,-0.0374914,0.0007374,-0.0176728
0.49,0.06,-0.0376687,0.000478361,-0.0174102
0.5,0.06,-0.0377655,0.000212957,-0.0171434
0.51,0.06,-0.0377801,-5.77715e-05,-0.0168731
0.52,0.06,-0.0377112,-0.000332688,-0.0166006
0.53,0.06,-0.037558,-0.000610562,-0.0163269
0.54,0.06,-0.0373199,-0.000890074,-0.0160533
0.55,0.06,-0.0369967,-0.00116982,-0.0157809
0.56,0.06,-0.0365888,-0.00144832,-0.015511
0.57,0.06,-0.0360968,-0.00172403,-0.0152449
0.58,0.06,-0.035522,-0.00199534,-0.014984
0.59,0.06,-0.0348661,-0.0022606,-0.0147296
0.6,0.06,-0.0341311,-0.00251813,-0.014483
0.61,0.06,-0.0333198,-0.00276624,-0.0142455
0.62,0.06,-0.0324353,-0.0030032,-0.0140184
0.63,0.06,-0.0314812,-0.00322734,-0.013803
0.64,0.06,-0.0304616,-0.00343699,-0.0136005
0.65,0.06,-0.0293811,-0.00363053,-0.013412
0.66,0.06,-0.0282447,-0.0038064,-0.0132385
0.67,0.06,-0.0270579,-0.00396313,-0.0130809
0.68,0.06,-0.0258266,-0.00409935,-0.0129403
0.69,0.06,-0.024557,-0.0042138,-0.0128171
0.7,0.06,-0.0232556,-0.00430535,-0.0127121
0.71,0.06,-0.0219294,-0.00437301,-0.0126256
0.72,0.06,-0.0205855,-0.00441599,-0.012558
0.73,0.06,-0.0192312,-0.00443363,-0.0125094
0.74,0.06,-0.017874,-0.0044255,-0.0124797
0.75,0.06,-0.0165215,-0.00439134,-0.0124687
0.76,0.06,-0.0151814,-0.00433112,-0.0124761
0.77,0.06,-0.0138612,-0.00424503,-0.0125011
0.78,0.06,-0.0125684,-0.00413348,-0.0125432
0.79,0.06,-0.0113103,-0.00399711,-0.0126014
0.8,0.06,-0.0100941,-0.00383683,-0.0126745
0.81,0.06,-0.00892654,-0.00365376,-0.0127614
0.82,0.06,-0.00781406,-0.00344929,-0.0128606
0.83,0.06,-0.00676263,-0.00322508,-0.0129706
0.84,0.06,-0.00577767,-0.00298306,-0.0130896
0.85,0.06,-0.00486402,-0.00272544,-0.0132159
0.86,0.06,-0.00402579,-0.00245475,-0.0133476
0.87,0.06,-0.00326632,-0.00217385,-0.0134826
0.88,0.06,-0.00258808,-0.001886,-0.0136188
0.89,0.06,-0.00199254,-0.00159487,-0.0137541
0.9,0.06,-0.00148011,-0.00130465,-0.0138864
0.91,0.06,-0.00105001,-0.00102014,-0.0140133
0.92,0.06,-0.00070014,-0.000746831,-0.0141329
0.93,0.06,-0.000426975,-0.000491093,-0.0142428
0.94,0.06,-0.000225436,-0.000260316,-0.014341
0.95,0.06,-8.87498e-05,-6.31166e-05,-0.0144255
0.96,0.06,-8.28407e-06,9.04546e-05,-0.0144944
0.97,0.06,2.65805e-05,0.000188644,-0.014546
0.98,0.06,2.85366e-05,0.00021784,-0.0145788
0.99,0.06,1.51828e-05,0.000162314,-0.014586
1,0.06,0,0,-0.014586
0,0.07,0,0,-0.0195042
0.01,0.07,-3.67295e-05,-8.26771e-07,-0.0195042
0.02,0.07,-0.000111891,0.000122847,-0.019582
0.03,0.07,-0.000260675,0.000332922,-0.0196544
0.04,0.07,-0.000483061,0.000603873,-0.019736
0.05,0.07,-0.000784793,0.000915084,-0.0198248
0.06,0.07,-0.00116917,0.00125013,-0.0199186
0.07,0.07,-0.00163756,0.00159621,-0.0200161
0.08,0.07,-0.00218986,0.0019434,-0.0201154
0.09,0.07,-0.00282467,0.00228418,-0.0202151
0.1,0.07,-0.0035395,0.00261291,-0.0203138
0.11,0.07,-0.00433101,0.00292547,-0.02041
0.12,0.07,-0.00519514,0.00321897,-0.0205027
0.13,0.07,-0.00612733,0.00349147,-0.0205906
0.14,0.07,-0.00712264,0.00374176,-0.0206729
0.15,0.07,-0.00817587,0.00396922,-0.0207486
0.16,0.07,-0.00928167,0.00417365,-0.020817
0.17,0.07,-0.0104346,0.00435518,-0.0208775
0.18,0.07,-0.0116292,0.00451414,-0.0209295
0.19,0.07,-0.0128601,0.00465104,-0.0209726
0.2,0.07,-0.0141218,0.00476649,-0.0210063
0.21,0.07,-0.0154093,0.00486112,-0.0210303
0.22,0.07,-0.0167172,0.00493558,-0.0210444
0.23,0.07,-0.0180405,0.00499051,-0.0210482
0.24,0.07,-0.0193744,0.00502651,-0.0210416
0.25,0.07,-0.0207139,0.00504413,-0.0210243
0.26,0.07,-0.0220543,0.00504385,-0.0209963
0.27,0.07,-0.0233911,0.00502609,-0.0209574
0.28,0.07,-0.0247195,0.00499121,-0.0209075
0.29,0.07,-0.0260351,0.00493947,-0.0208465
0.3,0.07,-0.0273335,0.00487113,-0.0207744
0.31,0.07,-0.0286103,0.00478634,-0.020691
0.32,0.07,-0.0298612,0.00468524,-0.0205964
0.33,0.07,-0.0310817,0.00456793,-0.0204907
0.34,0.07,-0.0322677,0.00443447,-0.0203737
0.35,0.07,-0.0334149,0.00428494,-0.0202456
0.36,0.07,-0.0345191,0.00411939,-0.0201064
0.37,0.07,-0.0355761,0.00393792,-0.0199563
0.38,0.07,-0.0365818,0.00374063,-0.0197954
0.39,0.07,-0.037532,0.00352768,-0.019624
0.4,0.07,-0.038423,0.00329927,-0.0194423
0.41,0.07,-0.0392506,0.00305568,-0.0192506
0.42,0.07,-0.040011,0.00279725,-0.0190493
0.43,0.07,-0.0407007,0.00252443,-0.0188388
0.44,0.07,-0.0413161,0.00223775,-0.0186196
0.45,0.07,-0.0418537,0.00193786,-0.0183923
0.46,0.07,-0.0423105,0.0016255,-0.0181574
0.47,0.07,-0.0426834,0.00130157,-0.0179157
0.48,0.07,-0.0429698,0.000967042,-0.0176679
0.49,0.07,-0.0431673,0.000623054,-0.0174149
0.5,0.07,-0.0432738,0.000270853,-0.0171575
0.51,0.07,-0.0432875,-8.8181e-05,-0.0168968
0.52,0.07,-0.043207,-0.000452546,-0.0166337
0.53,0.07,-0.0430315,-0.00082062,-0.0163694
0.54,0.07,-0.0427602,-0.00119067,-0.0161049
0.55,0.07,-0.0423932,-0.00156084,-0.0158415
0.56,0.07,-0.0419308,-0.0019292,-0.0155805
0.57,0.07,-0.0413739,-0.00229371,-0.0153229
0.58,0.07,-0.0407238,-0.0026523,-0.0150703
0.59,0.07,-0.0399824,-0.00300278,-0.0148237
0.6,0.07,-0.0391522,-0.00334298,-0.0145847
0.61,0.07,-0.0382361,-0.00367068,-0.0143543
0.62,0.07,-0.0372376,-0.00398364,-0.0141339
0.63,0.07,-0.0361609,-0.00427967,-0.0139248
0.64,0.07,-0.0350105,-0.00455661,-0.013728
0.65,0.07,-0.0337914,-0.00481234,-0.0135447
0.66,0.07,-0.0325093,-0.00504485,-0.0133759
0.67,0.07,-0.0311702,-0.00525222,-0.0132225
0.68,0.07,-0.0297808,-0.00543268,-0.0130854
0.69,0.07,-0.0283478,-0.00558457,-0.0129653
0.7,0.07,-0.0268786,-0.00570645,-0.0128627
0.71,0.07,-0.0253809,-0.00579703,-0.0127781
0.72,0.07,-0.0238625,-0.00585528,-0.0127117
0.73,0.07,-0.0223316,-0.00588035,-0.0126638
0.74,0.07,-0.0207964,-0.00587168,-0.0126341
0.75,0.07,-0.0192655,-0.00582895,-0.0126226
0.76,0.07,-0.0177472,-0.00575212,-0.0126289
0.77,0.07,-0.01625,-0.00564144,-0.0126523
0.78,0.07,-0.0147821,-0.00549746,-0.0126922
0.79,0.07,-0.0133518,-0.00532104,-0.0127478
0.8,0.07,-0.0119668,-0.00511335,-0.0128178
0.81,0.07,-0.0106348,-0.00487589,-0.0129012
0.82,0.07,-0.00936282,-0.00461048,-0.0129966
0.83,0.07,-0.00815754,-0.0043193,-0.0131025
0.84,0.07,-0.00702499,-0.00400489,-0.0132172
0.85,0.07,-0.00597055,-0.00367015,-0.0133391
0.86,0.07,-0.0049988,-0.00331838,-0.0134664
0.87,0.07,-0.00411351,-0.00295333,-0.013597
0.88,0.07,-0.00331747,-0.0025792,-0.0137292
0.89,0.07,-0.00261243,-0.00220076,-0.0138608
0.9,0.07,-0.001999,-0.00182336,-0.0139898
0.91,0.07,-0.00147651,-0.00145307,-0.0141143
0.92,0.07,-0.00104297,-0.0010968,-0.0142322
0.93,0.07,-0.000694907,-0.000762414,-0.0143415
0.94,0.07,-0.00042729,-0.000458939,-0.0144404
0.95,0.07,-0.000233411,-0.000196746,-0.0145271
0.96,0.07,-0.000104769,1.2207e-05,-0.0145997
0.97,0.07,-3.09316e-05,0.000154065,-0.0146567
0.98,0.07,5.63312e-07,0.000212858,-0.0146967
0.99,0.07,4.84546e-06,0.000170143,-0.0147171
1,0.07,0,0,-0.0147171
0,0.08,0,0,-0.0193534
0.01,0.08,-5.32622e-05,6.14264e-05,-0.0193534
0.02,0.08,-0.000156363,0.000255997,-0.0194533
0.03,0.08,-0.000351212,0.000543829,-0.0195379
0.04,0.08,-0.000632445,0.000897645,-0.019629
0.05,0.08,-0.00100423,0.00129508,-0.0197247
0.06,0.08,-0.00146848,0.00171805,-0.0198231
0.07,0.08,-0.00202544,0.00215226,-0.019923
0.08,0.08,-0.00267414,0.00258649,-0.0200233
0.09,0.08,-0.00341247,0.00301206,-0.0201226
0.1,0.08,-0.00423739,0.00342242,-0.0202198
0.11,0.08,-0.00514503,0.0038127,-0.0203139
0.12,0.08,-0.0061309,0.0041794,-0.0204037
0.13,0.08,-0.00719002,0.00452014,-0.0204885
0.14,0.08,-0.00831704,0.00483341,-0.0205674
0.15,0.08,-0.00950634,0.00511835,-0.0206397
0.16,0.08,-0.0107522,0.00537466,-0.0207048
0.17,0.08,-0.0120487,0.00560239,-0.0207622
0.18,0.08,-0.0133899,0.00580191,-0.0208113
0.19,0.08,-0.0147702,0.00597374,-0.0208518
0.2,0.08,-0.0161835,0.00611857,-0.0208834
0.21,0.08,-0.0176243,0.00623713,-0.0209057
0.22,0.08,-0.0190868,0.00633017,-0.0209185
0.23,0.08,-0.0205656,0.00639844,-0.0209216
0.24,0.08,-0.0220552,0.00644264,-0.0209147
0.25,0.08,-0.0235504,0.00646341,-0.0208978
0.26,0.08,-0.0250459,0.00646134,-0.0208706
0.27,0.08,-0.0265365,0.00643694,-0.0208331
0.28,0.08,-0.0280173,0.00639062,-0.0207851
0.29,0.08,-0.0294832,0.00632274,-0.0207266
0.3,0.08,-0.0309294,0.00623357,-0.0206574
0.31,0.08,-0.0323509,0.00612336,-0.0205776
0.32,0.08,-0.033743,0.00599225,-0.020487
0.33,0.08,-0.0351008,0.00584039,-0.0203857
0.34,0.08,-0.0364197,0.0056679,-0.0202737
0.35,0.08,-0.0376949,0.00547486,-0.020151
0.36,0.08,-0.0389217,0.00526139,-0.0200177
0.37,0.08,-0.0400956,0.00502761,-0.0198738
0.38,0.08,-0.0412121,0.0047737,-0.0197196
0.39,0.08,-0.0422665,0.00449988,-0.0195551
0.4,0.08,-0.0432545,0.00420644,-0.0193807
0.41,0.08,-0.0441719,0.00389376,-0.0191966
0.42,0.08,-0.0450145,0.00356231,-0.0190031
0.43,0.08,-0.0457781,0.00321267,-0.0188006
0.44,0.08,-0.046459,0.00284556,-0.0185897
0.45,0.08,-0.0470534,0.00246181,-0.0183707
0.46,0.08,-0.047558,0.00206241,-0.0181444
0.47,0.08,-0.0479695,0.00164848,-0.0179112
0.48,0.08,-0.048285,0.00122131,-0.0176721
0.49,0.08,-0.0485019,0.00078233,-0.0174277
0.5,0.08,-0.0486181,0.000333148,-0.0171789
0.51,0.08,-0.0486315,-0.000124487,-0.0169267
0.52,0.08,-0.0485407,-0.000588667,-0.0166721
0.53,0.08,-0.0483448,-0.00105734,-0.016416
0.54,0.08,-0.048043,-0.0015283,-0.0161597
0.55,0.08,-0.0476355,-0.00199923,-0.0159042
0.56,0.08,-0.0471225,-0.00246768,-0.0156507
0.57,0.08,-0.0465052,-0.00293109,-0.0154006
0.58,0.08,-0.045785,-0.00338684,-0.015155
0.59,0.08,-0.0449639,-0.0038322,-0.0149152
0.6,0.08,-0.0440448,-0.00426444,-0.0146825
0.61,0.08,-0.0430309,-0.00468075,-0.0144581
0.62,0.08,-0.0419259,-0.00507837,-0.0142433
0.63,0.08,-0.0407344,-0.00545453,-0.0140393
0.64,0.08,-0.0394613,-0.00580651,-0.0138473
0.65,0.08,-0.0381122,-0.00613169,-0.0136682
0.66,0.08,-0.0366932,-0.00642754,-0.0135032
0.67,0.08,-0.035211,-0.00669165,-0.0133532
0.68,0.08,-0.0336725,-0.00692181,-0.013219
0.69,0.08,-0.0320854,-0.00711596,-0.0131013
0.7,0.08,-0.0304577,-0.00727227,-0.0130006
0.71,0.08,-0.0287975,-0.00738916,-0.0129174
0.72,0.08,-0.0271136,-0.00746531,-0.0128521
0.73,0.08,-0.0254148,-0.00749968,-0.0128046
0.74,0.08,-0.0237101,-0.00749157,-0.012775
0.75,0.08,-0.0220087,-0.00744057,-0.0127631
0.76,0.08,-0.0203198,-0.00734665,-0.0127686
0.77,0.08,-0.0186526,-0.00721013,-0.0127909
0.78,0.08,-0.0170161,-0.0070317,-0.0128293
0.79,0.08,-0.0154192,-0.00681244,-0.0128829
0.8,0.08,-0.0138705,-0.00655383,-0.0129508
0.81,0.08,-0.0123783,-0.00625776,-0.0130317
0.82,0.08,-0.0109503,-0.00592654,-0.0131244
0.83,0.08,-0.00959378,-0.00556291,-0.0132275
0.84,0.08,-0.0083154,-0.00517006,-0.0133394
0.85,0.08,-0.00712104,-0.00475164,-0.0134584
0.86,0.08,-0.0060158,-0.00431179,-0.0135828
0.87,0.08,-0.00500385,-0.00385519,-0.0137109
0.88,0.08,-0.00408835,-0.00338708,-0.0138407
0.89,0.08,-0.0032714,-0.00291334,-0.0139704
0.9,0.08,-0.00255385,-0.00244057,-0.0140981
0.91,0.08,-0.00193529,-0.00197616,-0.014222
0.92,0.08,-0.00141393,-0.00152843,-0.0143401
0.93,0.08,-0.000986488,-0.00110676,-0.0144507
0.94,0.08,-0.000648153,-0.000721804,-0.0145521
0.95,0.08,-0.000392464,-0.000385631,-0.0146426
0.96,0.08,-0.000211268,-0.000112011,-0.0147206
0.97,0.08,-9.45556e-05,8.32634e-05,-0.0147847
0.98,0.08,-3.03582e-05,0.000182141,-0.0148333
0.99,0.08,-6.56745e-06,0.000163951,-0.014869
1,0.08,0,0,-0.014869
0,0.09,0,0,-0.0191957
0.01,0.09,-6.99037e-05,0.00014476,-0.0191957
0.02,0.09,-0.00020133,0.000427632,-0.0193185
0.03,0.09,-0.000443191,0.000807815,-0.0194163
0.04,0.09,-0.000784654,0.00125687,-0.019518
0.05,0.09,-0.00122817,0.00175117,-0.019622
0.06,0.09,-0.00177413,0.00227133,-0.0197262
0.07,0.09,-0.00242146,0.00280186,-0.0198301
0.08,0.09,-0.00316818,0.00333044,-0.0199326
0.09,0.09,-0.00401137,0.00384744,-0.0200329
0.1,0.09,-0.00494727,0.00434547,-0.0201299
0.11,0.09,-0.00597145,0.00481899,-0.020223
0.12,0.09,-0.00707892,0.00526398,-0.0203112
0.13,0.09,-0.00826423,0.00567762,-0.0203939
0.14,0.09,-0.00952161,0.0060581,-0.0204705
0.15,0.09,-0.0108451,0.00640437,-0.0205403
0.16,0.09,-0.0122284,0.00671599,-0.0206029
0.17,0.09,-0.0136654,0.00699296,-0.0206578
0.18,0.09,-0.0151497,0.00723564,-0.0207048
0.19,0.09,-0.0166752,0.00744461,-0.0207433
0.2,0.09,-0.0182356,0.00762059,-0.0207733
0.21,0.09,-0.0198247,0.00776441,-0.0207943
0.22,0.09,-0.0214366,0.00787691,-0.0208063
0.23,0.09,-0.0230652,0.00795894,-0.020809
0.24,0.09,-0.0247048,0.00801132,-0.0208022
0.25,0.09,-0.0263495,0.00803477,-0.0207858
0.26,0.09,-0.0279938,0.00802998,-0.0207598
0.27,0.09,-0.029632,0.00799753,-0.0207238
0.28,0.09,-0.0312587,0.00793792,-0.0206779
0.29,0.09,-0.0328684,0.00785157,-0.020622
0.3,0.09,-0.0344559,0.00773882,-0.0205559
0.31,0.09,-0.0360157,0.00759995,-0.0204797
0.32,0.09,-0.0375426,0.00743516,-0.0203932
0.33,0.09,-0.0390315,0.00724463,-0.0202964
0.34,0.09,-0.0404771,0.00702853,-0.0201893
0.35,0.09,-0.0418744,0.00678699,-0.0200719
0.36,0.09,-0.0432182,0.00652017,-0.0199443
0.37,0.09,-0.0445036,0.00622826,-0.0198065
0.38,0.09,-0.0457256,0.0059115,-0.0196587
0.39,0.09,-0.0468793,0.00557018,-0.0195009
0.4,0.09,-0.04796,0.00520472,-0.0193334
0.41,0.09,-0.0489631,0.00481559,-0.0191565
0.42,0.09,-0.049884,0.00440341,-0.0189705
0.43,0.09,-0.0507183,0.00396894,-0.0187756
0.44,0.09,-0.051462,0.00351308,-0.0185723
0.45,0.09,-0.052111,0.00303688,-0.0183612
0.46,0.09,-0.0526616,0.00254159,-0.0181427
0.47,0.09,-0.0531105,0.0020286,-0.0179174
0.48,0.09,-0.0534545,0.00149951,-0.0176861
0.49,0.09,-0.0536908,0.000956118,-0.0174496
0.5,0.09,-0.0538171,0.000400387,-0.0172086
0.51,0.09,-0.0538313,-0.000165518,-0.016964
0.52,0.09,-0.0537319,-0.000739249,-0.0167168
0.53,0.09,-0.0535179,-0.00131828,-0.016468
0.54,0.09,-0.0531886,-0.00189992,-0.0162187
0.55,0.09,-0.0527439,-0.00248132,-0.01597
0.56,0.09,-0.0521845,-0.00305948,-0.0157231
0.57,0.09,-0.0515113,-0.0036313,-0.0154792
0.58,0.09,-0.050726,-0.00419354,-0.0152395
0.59,0.09,-0.049831,-0.00474292,-0.0150054
0.6,0.09,-0.048829,-0.00527607,-0.0147779
0.61,0.09,-0.0477236,-0.0057896,-0.0145584
0.62,0.09,-0.046519,-0.00628012,-0.0143481
0.63,0.09,-0.0452198,-0.00674428,-0.0141482
0.64,0.09,-0.0438315,-0.00717878,-0.0139599
0.65,0.09,-0.0423601,-0.00758041,-0.0137842
0.66,0.09,-0.040812,-0.0079461,-0.0136222
0.67,0.09,-0.0391945,-0.00827294,-0.0134747
0.68,0.09,-0.037515,-0.00855822,-0.0133427
0.69,0.09,-0.0357818,-0.00879943,-0.0132267
0.7,0.09,-0.0340033,-0.00899437,-0.0131274
0.71,0.09,-0.0321885,-0.0091411,-0.0130453
0.72,0.09,-0.0303465,-0.00923802,-0.0129806
0.73,0.09,-0.0284871,-0.00928387,-0.0129335
0.74,0.09,-0.0266197,-0.00927777,-0.0129039
0.75,0.09,-0.0247544,-0.00921925,-0.0128917
0.76,0.09,-0.0229009,-0.00910825,-0.0128966
0.77,0.09,-0.0210692,-0.00894517,-0.0129181
0.78,0.09,-0.0192691,-0.00873086,-0.0129554
0.79,0.09,-0.01751,-0.00846662,-0.0130078
0.8,0.09,-0.0158014,-0.00815428,-0.0130742
0.81,0.09,-0.014152,-0.00779612,-0.0131536
0.82,0.09,-0.0125704,-0.00739498,-0.0132447
0.83,0.09,-0.0110643,-0.00695419,-0.0133461
0.84,0.09,-0.00964106,-0.00647763,-0.0134564
0.85,0.09,-0.00830705,-0.00596975,-0.0135739
0.86,0.09,-0.00706785,-0.00543558,-0.013697
0.87,0.09,-0.00592813,-0.00488077,-0.0138239
0.88,0.09,-0.00489145,-0.00431165,-0.0139531
0.89,0.09,-0.00396029,-0.00373526,-0.0140825
0.9,0.09,-0.00313585,-0.00315946,-0.0142106
0.91,0.09,-0.00241805,-0.00259299,-0.0143356
0.92,0.09,-0.00180542,-0.00204559,-0.0144556
0.93,0.09,-0.00129499,-0.00152818,-0.0145692
0.94,0.09,-0.000882305,-0.00105295,-0.0146746
0.95,0.09,-0.0005613,-0.000633632,-0.0147705
0.96,0.09,-0.000324336,-0.000285684,-0.0148554
0.97,0.09,-0.000162007,-2.66519e-05,-0.0149278
0.98,0.09,-6.30102e-05,0.000123628,-0.0149865
0.99,0.09,-1.85703e-05,0.000142712,-0.0150387
1,0.09,0,0,-0.0150387
0,0.1,0,0,-0.019035
0.01,0.1,-8.64261e-05,0.000249205,-0.019035
0.02,0.1,-0.000246162,0.000638107,-0.0191811
0.03,0.1,-0.000535303,0.00112561,-0.0192927
0.04,0.1,-0.000937565,0.00168261,-0.0194059
0.05,0.1,-0.00145363,0.00228461,-0.0195189
0.06,0.1,-0.00208224,0.00291132,-0.0196301
0.07,0.1,-0.00282092,0.00354631,-0.019739
0.08,0.1,-0.00366656,0.00417639,-0.0198449
0.09,0.1,-0.00461529,0.00479115,-0.0199473
0.1,0.1,-0.00566258,0.00538251,-0.0200453
0.11,0.1,-0.00680336,0.00594436,-0.0201384
0.12,0.1,-0.00803205,0.00647219,-0.020226
0.13,0.1,-0.00934272,0.00696285,-0.0203076
0.14,0.1,-0.0107292,0.00741425,-0.0203826
0.15,0.1,-0.0121849,0.00782514,-0.0204508
